id,active_stations,total_stations,created_at,updated_at,last_update
44033,324,332,2014-05-14 15:10:05.087386,2014-05-14 15:10:05.087386,1400080163
44034,324,332,2014-05-14 15:20:06.847635,2014-05-14 15:20:06.847635,1400080751
44035,324,332,2014-05-14 15:30:05.654933,2014-05-14 15:30:05.654933,1400081343
44036,324,332,2014-05-14 15:40:05.341728,2014-05-14 15:40:05.341728,1400081952
44037,324,332,2014-05-14 15:50:05.234441,2014-05-14 15:50:05.234441,1400082546
44038,324,332,2014-05-14 16:00:05.923604,2014-05-14 16:00:05.923604,1400083149
44039,324,332,2014-05-14 16:10:05.934107,2014-05-14 16:10:05.934107,1400083753
44040,324,332,2014-05-14 16:20:05.231965,2014-05-14 16:20:05.231965,1400084361
44041,324,332,2014-05-14 16:30:05.420846,2014-05-14 16:30:05.420846,1400084954
44042,324,332,2014-05-14 16:40:05.227161,2014-05-14 16:40:05.227161,1400085557
44043,324,332,2014-05-14 16:50:04.796387,2014-05-14 16:50:04.796387,1400086155
44044,324,332,2014-05-14 17:00:05.682584,2014-05-14 17:00:05.682584,1400086758
44045,324,332,2014-05-14 17:10:05.825464,2014-05-14 17:10:05.825464,1400087349
44046,324,332,2014-05-14 17:20:05.732938,2014-05-14 17:20:05.732938,1400087945
44047,323,332,2014-05-14 17:30:05.151759,2014-05-14 17:30:05.151759,1400088602
44048,323,332,2014-05-14 17:40:05.588613,2014-05-14 17:40:05.588613,1400089202
44049,323,332,2014-05-14 17:50:05.483754,2014-05-14 17:50:05.483754,1400089746
44050,323,332,2014-05-14 18:00:05.434598,2014-05-14 18:00:05.434598,1400090357
44051,323,332,2014-05-14 18:10:05.571268,2014-05-14 18:10:05.571268,1400090949
44052,323,332,2014-05-14 18:20:05.552675,2014-05-14 18:20:05.552675,1400091603
44053,323,332,2014-05-14 18:30:05.750701,2014-05-14 18:30:05.750701,1400092154
44054,323,332,2014-05-14 18:40:04.63205,2014-05-14 18:40:04.63205,1400092751
44055,323,332,2014-05-14 18:50:05.374412,2014-05-14 18:50:05.374412,1400093376
44056,323,332,2014-05-14 19:00:05.624038,2014-05-14 19:00:05.624038,1400093955
44057,323,332,2014-05-14 19:10:05.263629,2014-05-14 19:10:05.263629,1400094554
44058,323,332,2014-05-14 19:20:05.485545,2014-05-14 19:20:05.485545,1400095199
44059,323,332,2014-05-14 19:30:05.415409,2014-05-14 19:30:05.415409,1400095771
44060,323,332,2014-05-14 19:40:05.285253,2014-05-14 19:40:05.285253,1400096358
44061,323,332,2014-05-14 19:50:05.180983,2014-05-14 19:50:05.180983,1400096999
44062,323,332,2014-05-14 20:00:05.268316,2014-05-14 20:00:05.268316,1400097562
44063,323,332,2014-05-14 20:10:06.87047,2014-05-14 20:10:06.87047,1400098157
44064,323,332,2014-05-14 20:20:05.734613,2014-05-14 20:20:05.734613,1400098757
44065,323,332,2014-05-14 20:30:05.600132,2014-05-14 20:30:05.600132,1400099345
44066,323,332,2014-05-14 20:40:04.985027,2014-05-14 20:40:04.985027,1400099948
44067,323,332,2014-05-14 20:50:04.838461,2014-05-14 20:50:04.838461,1400100553
44068,323,332,2014-05-14 21:00:05.541575,2014-05-14 21:00:05.541575,1400101197
44069,323,332,2014-05-14 21:10:05.798991,2014-05-14 21:10:05.798991,1400101752
44070,323,332,2014-05-14 21:20:04.998751,2014-05-14 21:20:04.998751,1400102357
44071,323,332,2014-05-14 21:30:04.830439,2014-05-14 21:30:04.830439,1400102966
44072,323,332,2014-05-14 21:40:07.838635,2014-05-14 21:40:07.838635,1400103554
44073,323,332,2014-05-14 21:50:06.802384,2014-05-14 21:50:06.802384,1400104203
44074,323,332,2014-05-14 22:10:06.194311,2014-05-14 22:10:06.194311,1400105357
44075,323,332,2014-05-14 22:20:05.18605,2014-05-14 22:20:05.18605,1400105956
44076,323,332,2014-05-14 22:30:04.907055,2014-05-14 22:30:04.907055,1400106559
44077,323,332,2014-05-14 22:40:06.775698,2014-05-14 22:40:06.775698,1400107152
44078,323,332,2014-05-14 22:50:05.64764,2014-05-14 22:50:05.64764,1400107760
44079,323,332,2014-05-14 23:00:05.494019,2014-05-14 23:00:05.494019,1400108356
44080,323,332,2014-05-14 23:10:05.585898,2014-05-14 23:10:05.585898,1400108952
44081,323,332,2014-05-14 23:20:05.448,2014-05-14 23:20:05.448,1400109545
44082,323,332,2014-05-14 23:30:05.205862,2014-05-14 23:30:05.205862,1400110157
44083,323,332,2014-05-14 23:40:05.278256,2014-05-14 23:40:05.278256,1400110750
44084,323,332,2014-05-14 23:50:04.96269,2014-05-14 23:50:04.96269,1400111402
44085,323,332,2014-05-15 00:00:05.825865,2014-05-15 00:00:05.825865,1400111973
44086,323,332,2014-05-15 00:10:05.376169,2014-05-15 00:10:05.376169,1400112548
44087,323,332,2014-05-15 00:20:05.136392,2014-05-15 00:20:05.136392,1400113143
44088,323,332,2014-05-15 00:30:05.292559,2014-05-15 00:30:05.292559,1400113754
44089,323,332,2014-05-15 00:40:05.239169,2014-05-15 00:40:05.239169,1400114346
44090,323,332,2014-05-15 00:50:05.098151,2014-05-15 00:50:05.098151,1400114971
44091,323,332,2014-05-15 01:00:05.025004,2014-05-15 01:00:05.025004,1400115545
44092,323,332,2014-05-15 01:10:04.695365,2014-05-15 01:10:04.695365,1400116145
44093,323,332,2014-05-15 01:20:05.427499,2014-05-15 01:20:05.427499,1400116760
44094,323,332,2014-05-15 01:30:05.798179,2014-05-15 01:30:05.798179,1400117359
44095,323,332,2014-05-15 01:40:04.818601,2014-05-15 01:40:04.818601,1400117959
44096,323,332,2014-05-15 01:50:05.701979,2014-05-15 01:50:05.701979,1400118554
44097,323,332,2014-05-15 02:00:05.775062,2014-05-15 02:00:05.775062,1400119155
44098,323,332,2014-05-15 02:10:05.846073,2014-05-15 02:10:05.846073,1400119754
44099,323,332,2014-05-15 02:20:05.769215,2014-05-15 02:20:05.769215,1400120358
44100,323,332,2014-05-15 02:30:05.779593,2014-05-15 02:30:05.779593,1400120957
44101,323,332,2014-05-15 02:40:05.836366,2014-05-15 02:40:05.836366,1400121548
44102,323,332,2014-05-15 02:50:05.425667,2014-05-15 02:50:05.425667,1400122147
44103,323,332,2014-05-15 03:00:05.155014,2014-05-15 03:00:05.155014,1400122762
44104,323,332,2014-05-15 03:10:05.249854,2014-05-15 03:10:05.249854,1400123347
44105,323,332,2014-05-15 03:20:05.35945,2014-05-15 03:20:05.35945,1400123959
44106,323,332,2014-05-15 03:30:05.421644,2014-05-15 03:30:05.421644,1400124547
44107,323,332,2014-05-15 03:40:04.887503,2014-05-15 03:40:04.887503,1400125146
44108,323,332,2014-05-15 03:50:05.124284,2014-05-15 03:50:05.124284,1400125749
44109,323,332,2014-05-15 04:00:05.150368,2014-05-15 04:00:05.150368,1400126354
44110,323,332,2014-05-15 04:10:04.983295,2014-05-15 04:10:04.983295,1400126944
44111,323,332,2014-05-15 04:20:04.839882,2014-05-15 04:20:04.839882,1400127548
44112,323,332,2014-05-15 04:30:04.779158,2014-05-15 04:30:04.779158,1400128156
44113,323,332,2014-05-15 04:40:05.459567,2014-05-15 04:40:05.459567,1400128756
44114,323,332,2014-05-15 04:50:06.384966,2014-05-15 04:50:06.384966,1400129351
44115,323,332,2014-05-15 05:00:05.482165,2014-05-15 05:00:05.482165,1400129955
44116,323,332,2014-05-15 05:10:06.228076,2014-05-15 05:10:06.228076,1400130547
44117,323,332,2014-05-15 05:20:05.077691,2014-05-15 05:20:05.077691,1400131162
44118,323,332,2014-05-15 05:30:05.630768,2014-05-15 05:30:05.630768,1400131757
44119,323,332,2014-05-15 05:40:05.438865,2014-05-15 05:40:05.438865,1400132357
44120,323,332,2014-05-15 05:50:05.246139,2014-05-15 05:50:05.246139,1400132949
44121,323,332,2014-05-15 06:00:05.380069,2014-05-15 06:00:05.380069,1400133544
44122,323,332,2014-05-15 06:10:05.244808,2014-05-15 06:10:05.244808,1400134151
44123,323,332,2014-05-15 06:20:05.649293,2014-05-15 06:20:05.649293,1400134756
44124,323,332,2014-05-15 06:30:05.898071,2014-05-15 06:30:05.898071,1400135359
44125,323,332,2014-05-15 06:40:05.19353,2014-05-15 06:40:05.19353,1400135958
44126,323,332,2014-05-15 06:50:04.843756,2014-05-15 06:50:04.843756,1400136550
44127,323,332,2014-05-15 07:00:05.534397,2014-05-15 07:00:05.534397,1400137154
44128,323,332,2014-05-15 07:10:05.433785,2014-05-15 07:10:05.433785,1400137762
44129,323,332,2014-05-15 07:20:05.427438,2014-05-15 07:20:05.427438,1400138350
44130,323,332,2014-05-15 07:30:05.186258,2014-05-15 07:30:05.186258,1400138961
44131,323,332,2014-05-15 07:40:04.756728,2014-05-15 07:40:04.756728,1400139548
44132,323,332,2014-05-15 07:50:04.823112,2014-05-15 07:50:04.823112,1400140151
44133,323,332,2014-05-15 08:00:05.534485,2014-05-15 08:00:05.534485,1400140746
44134,323,332,2014-05-15 08:10:05.344124,2014-05-15 08:10:05.344124,1400141353
44135,323,332,2014-05-15 08:20:05.046569,2014-05-15 08:20:05.046569,1400141954
44136,323,332,2014-05-15 08:30:06.023452,2014-05-15 08:30:06.023452,1400142546
44137,323,332,2014-05-15 08:40:05.060296,2014-05-15 08:40:05.060296,1400143159
44138,323,332,2014-05-15 08:50:05.155635,2014-05-15 08:50:05.155635,1400143754
44139,323,332,2014-05-15 09:00:05.073981,2014-05-15 09:00:05.073981,1400144357
44140,323,332,2014-05-15 09:10:05.090737,2014-05-15 09:10:05.090737,1400144944
44141,323,332,2014-05-15 09:20:04.8011,2014-05-15 09:20:04.8011,1400145547
44142,323,332,2014-05-15 09:30:05.55895,2014-05-15 09:30:05.55895,1400146160
44143,323,332,2014-05-15 09:40:05.247128,2014-05-15 09:40:05.247128,1400146752
44144,323,332,2014-05-15 09:50:05.588135,2014-05-15 09:50:05.588135,1400147403
44145,323,332,2014-05-15 10:00:05.451123,2014-05-15 10:00:05.451123,1400147957
44146,323,332,2014-05-15 10:10:05.219128,2014-05-15 10:10:05.219128,1400148549
44147,323,332,2014-05-15 10:20:05.355291,2014-05-15 10:20:05.355291,1400149146
44148,323,332,2014-05-15 10:30:05.301652,2014-05-15 10:30:05.301652,1400149752
44149,323,332,2014-05-15 10:40:05.155014,2014-05-15 10:40:05.155014,1400150355
44150,323,332,2014-05-15 10:50:05.190757,2014-05-15 10:50:05.190757,1400150944
44151,323,332,2014-05-15 11:00:04.936925,2014-05-15 11:00:04.936925,1400151557
44152,323,332,2014-05-15 11:10:05.093522,2014-05-15 11:10:05.093522,1400152151
44153,323,332,2014-05-15 11:20:04.827825,2014-05-15 11:20:04.827825,1400152747
44154,323,332,2014-05-15 11:30:04.85104,2014-05-15 11:30:04.85104,1400153358
44155,323,332,2014-05-15 11:40:04.800938,2014-05-15 11:40:04.800938,1400153954
44156,323,332,2014-05-15 11:50:05.762345,2014-05-15 11:50:05.762345,1400154604
44157,323,332,2014-05-15 12:00:05.140517,2014-05-15 12:00:05.140517,1400155147
44158,323,332,2014-05-15 12:10:04.992196,2014-05-15 12:10:04.992196,1400155762
44159,323,332,2014-05-15 12:20:06.04048,2014-05-15 12:20:06.04048,1400156359
44160,323,332,2014-05-15 12:30:04.996842,2014-05-15 12:30:04.996842,1400156963
44161,323,332,2014-05-15 12:40:05.898471,2014-05-15 12:40:05.898471,1400157551
44162,323,332,2014-05-15 12:50:05.062951,2014-05-15 12:50:05.062951,1400158151
44163,323,332,2014-05-15 13:00:04.891959,2014-05-15 13:00:04.891959,1400158749
44164,323,332,2014-05-15 13:10:05.452707,2014-05-15 13:10:05.452707,1400159357
44165,323,332,2014-05-15 13:20:05.282286,2014-05-15 13:20:05.282286,1400159948
44166,323,332,2014-05-15 13:30:05.554676,2014-05-15 13:30:05.554676,1400160548
44167,323,332,2014-05-15 13:40:05.329294,2014-05-15 13:40:05.329294,1400161151
44168,323,332,2014-05-15 13:50:05.41831,2014-05-15 13:50:05.41831,1400161755
44169,323,332,2014-05-15 14:00:05.327172,2014-05-15 14:00:05.327172,1400162351
44170,323,332,2014-05-15 14:10:05.078968,2014-05-15 14:10:05.078968,1400162952
44171,323,332,2014-05-15 14:20:04.768266,2014-05-15 14:20:04.768266,1400163559
44172,323,332,2014-05-15 14:30:05.528862,2014-05-15 14:30:05.528862,1400164152
44173,323,332,2014-05-15 14:40:07.022194,2014-05-15 14:40:07.022194,1400164752
44174,323,332,2014-05-15 14:50:07.17584,2014-05-15 14:50:07.17584,1400165349
44175,323,332,2014-05-15 15:00:07.465905,2014-05-15 15:00:07.465905,1400165956
44176,323,332,2014-05-15 15:10:05.715399,2014-05-15 15:10:05.715399,1400166546
44177,323,332,2014-05-15 15:20:05.585546,2014-05-15 15:20:05.585546,1400167154
44178,323,332,2014-05-15 15:30:05.593878,2014-05-15 15:30:05.593878,1400167758
44179,323,332,2014-05-15 15:40:05.082773,2014-05-15 15:40:05.082773,1400168365
44180,323,332,2014-05-15 15:50:05.426728,2014-05-15 15:50:05.426728,1400168948
44181,323,332,2014-05-15 16:00:05.22582,2014-05-15 16:00:05.22582,1400169556
44182,323,332,2014-05-15 16:10:05.034046,2014-05-15 16:10:05.034046,1400170147
44183,323,332,2014-05-15 16:20:05.148789,2014-05-15 16:20:05.148789,1400170746
44184,323,332,2014-05-15 16:30:04.970742,2014-05-15 16:30:04.970742,1400171361
44185,323,332,2014-05-15 16:40:05.727396,2014-05-15 16:40:05.727396,1400171958
44186,323,332,2014-05-15 16:50:05.069317,2014-05-15 16:50:05.069317,1400172555
44187,323,332,2014-05-15 17:00:05.134388,2014-05-15 17:00:05.134388,1400173160
44188,323,332,2014-05-15 17:10:05.45899,2014-05-15 17:10:05.45899,1400173755
44189,323,332,2014-05-15 17:20:05.617633,2014-05-15 17:20:05.617633,1400174347
44190,323,332,2014-05-15 17:30:05.39108,2014-05-15 17:30:05.39108,1400174946
44191,323,332,2014-05-15 17:40:05.601664,2014-05-15 17:40:05.601664,1400175557
44192,323,332,2014-05-15 17:50:04.982512,2014-05-15 17:50:04.982512,1400176150
44193,323,332,2014-05-15 18:00:05.132186,2014-05-15 18:00:05.132186,1400176757
44194,323,332,2014-05-15 18:10:05.621985,2014-05-15 18:10:05.621985,1400177372
44195,323,332,2014-05-15 18:20:05.109503,2014-05-15 18:20:05.109503,1400177948
44196,323,332,2014-05-15 18:30:04.826133,2014-05-15 18:30:04.826133,1400178602
44197,323,332,2014-05-15 18:40:05.636633,2014-05-15 18:40:05.636633,1400179157
44198,323,332,2014-05-15 18:50:05.478633,2014-05-15 18:50:05.478633,1400179751
44199,323,332,2014-05-15 19:00:04.946821,2014-05-15 19:00:04.946821,1400180346
44200,323,332,2014-05-15 19:10:05.989841,2014-05-15 19:10:05.989841,1400180945
44201,323,332,2014-05-15 19:20:05.726191,2014-05-15 19:20:05.726191,1400181555
44202,323,332,2014-05-15 19:30:07.313093,2014-05-15 19:30:07.313093,1400182150
44203,323,332,2014-05-15 19:40:05.298507,2014-05-15 19:40:05.298507,1400182751
44204,323,332,2014-05-15 19:50:05.228885,2014-05-15 19:50:05.228885,1400183343
44205,323,332,2014-05-15 20:00:04.916509,2014-05-15 20:00:04.916509,1400183948
44206,323,332,2014-05-15 20:10:05.332489,2014-05-15 20:10:05.332489,1400184554
44207,323,332,2014-05-15 20:20:05.056383,2014-05-15 20:20:05.056383,1400185147
44208,323,332,2014-05-15 20:30:05.227946,2014-05-15 20:30:05.227946,1400185757
44209,323,332,2014-05-15 20:40:05.180146,2014-05-15 20:40:05.180146,1400186357
44210,323,332,2014-05-15 20:50:05.231881,2014-05-15 20:50:05.231881,1400186952
44211,323,332,2014-05-15 21:00:05.210235,2014-05-15 21:00:05.210235,1400187565
44212,323,332,2014-05-15 21:10:05.022078,2014-05-15 21:10:05.022078,1400188162
44213,323,332,2014-05-15 21:20:04.93738,2014-05-15 21:20:04.93738,1400188786
44214,323,332,2014-05-15 21:30:05.339029,2014-05-15 21:30:05.339029,1400189349
44215,323,332,2014-05-15 21:40:04.980649,2014-05-15 21:40:04.980649,1400189954
44216,323,332,2014-05-15 21:50:05.816508,2014-05-15 21:50:05.816508,1400190558
44217,323,332,2014-05-15 22:00:05.624259,2014-05-15 22:00:05.624259,1400191152
44218,323,332,2014-05-15 22:10:05.230822,2014-05-15 22:10:05.230822,1400191764
44219,323,332,2014-05-15 22:20:05.138606,2014-05-15 22:20:05.138606,1400192352
44220,323,332,2014-05-15 22:30:05.213995,2014-05-15 22:30:05.213995,1400192948
44221,323,332,2014-05-15 22:40:04.941004,2014-05-15 22:40:04.941004,1400193545
44222,323,332,2014-05-15 22:50:06.962274,2014-05-15 22:50:06.962274,1400194158
44223,323,332,2014-05-15 23:00:05.73133,2014-05-15 23:00:05.73133,1400194749
44224,323,332,2014-05-15 23:10:05.787765,2014-05-15 23:10:05.787765,1400195399
44225,323,332,2014-05-15 23:20:05.878086,2014-05-15 23:20:05.878086,1400195958
44226,323,332,2014-05-15 23:30:05.079991,2014-05-15 23:30:05.079991,1400196551
44227,323,332,2014-05-15 23:40:05.582977,2014-05-15 23:40:05.582977,1400197143
44228,323,332,2014-05-15 23:50:05.135213,2014-05-15 23:50:05.135213,1400197747
44229,323,332,2014-05-16 00:00:05.118879,2014-05-16 00:00:05.118879,1400198355
44230,323,332,2014-05-16 00:10:04.902928,2014-05-16 00:10:04.902928,1400198952
44231,323,332,2014-05-16 00:20:05.806628,2014-05-16 00:20:05.806628,1400199556
44232,323,332,2014-05-16 00:30:05.3669,2014-05-16 00:30:05.3669,1400200184
44233,323,332,2014-05-16 00:40:05.184566,2014-05-16 00:40:05.184566,1400200745
44234,323,332,2014-05-16 00:50:05.179264,2014-05-16 00:50:05.179264,1400201358
44235,323,332,2014-05-16 01:00:05.297402,2014-05-16 01:00:05.297402,1400201947
44236,323,332,2014-05-16 01:10:05.115505,2014-05-16 01:10:05.115505,1400202559
44237,323,332,2014-05-16 01:20:04.838542,2014-05-16 01:20:04.838542,1400203159
44238,323,332,2014-05-16 01:30:07.794288,2014-05-16 01:30:07.794288,1400203804
44239,323,332,2014-05-16 01:40:05.684479,2014-05-16 01:40:05.684479,1400204360
44240,323,332,2014-05-16 01:50:05.448701,2014-05-16 01:50:05.448701,1400204947
44241,323,332,2014-05-16 02:00:05.647219,2014-05-16 02:00:05.647219,1400205571
44242,323,332,2014-05-16 02:10:05.374293,2014-05-16 02:10:05.374293,1400206152
44243,323,332,2014-05-16 02:20:04.920008,2014-05-16 02:20:04.920008,1400206745
44244,323,332,2014-05-16 02:30:05.283494,2014-05-16 02:30:05.283494,1400207357
44245,323,332,2014-05-16 02:40:05.286705,2014-05-16 02:40:05.286705,1400207958
44246,323,332,2014-05-16 02:50:05.249852,2014-05-16 02:50:05.249852,1400208562
44247,323,332,2014-05-16 03:00:05.089969,2014-05-16 03:00:05.089969,1400209159
44248,323,332,2014-05-16 03:10:05.076109,2014-05-16 03:10:05.076109,1400209758
44249,323,332,2014-05-16 03:20:05.605628,2014-05-16 03:20:05.605628,1400210359
44250,323,332,2014-05-16 03:30:06.036302,2014-05-16 03:30:06.036302,1400210953
44251,323,332,2014-05-16 03:40:05.651355,2014-05-16 03:40:05.651355,1400211546
44252,323,332,2014-05-16 03:50:05.631889,2014-05-16 03:50:05.631889,1400212149
44253,323,332,2014-05-16 04:00:05.429341,2014-05-16 04:00:05.429341,1400212753
44254,323,332,2014-05-16 04:10:05.081004,2014-05-16 04:10:05.081004,1400213352
44255,323,332,2014-05-16 04:20:05.105768,2014-05-16 04:20:05.105768,1400213962
44256,323,332,2014-05-16 04:30:05.459038,2014-05-16 04:30:05.459038,1400214549
44257,323,332,2014-05-16 04:40:05.076823,2014-05-16 04:40:05.076823,1400215146
44258,323,332,2014-05-16 04:50:05.647927,2014-05-16 04:50:05.647927,1400215744
44259,323,332,2014-05-16 05:00:05.419102,2014-05-16 05:00:05.419102,1400216349
44260,323,332,2014-05-16 05:10:05.53215,2014-05-16 05:10:05.53215,1400216957
44261,323,332,2014-05-16 05:20:05.664482,2014-05-16 05:20:05.664482,1400217557
44262,323,332,2014-05-16 05:30:05.462805,2014-05-16 05:30:05.462805,1400218149
44263,323,332,2014-05-16 05:40:04.979947,2014-05-16 05:40:04.979947,1400218747
44264,323,332,2014-05-16 05:50:05.968838,2014-05-16 05:50:05.968838,1400219393
44265,323,332,2014-05-16 06:00:07.061645,2014-05-16 06:00:07.061645,1400219955
44266,323,332,2014-05-16 06:10:05.07205,2014-05-16 06:10:05.07205,1400220551
44267,323,332,2014-05-16 06:20:04.940057,2014-05-16 06:20:04.940057,1400221159
44268,323,332,2014-05-16 06:30:06.030374,2014-05-16 06:30:06.030374,1400221758
44269,323,332,2014-05-16 06:40:04.990962,2014-05-16 06:40:04.990962,1400222363
44270,323,332,2014-05-16 06:50:05.841827,2014-05-16 06:50:05.841827,1400222958
44271,323,332,2014-05-16 07:00:05.813842,2014-05-16 07:00:05.813842,1400223550
44272,323,332,2014-05-16 07:10:05.48565,2014-05-16 07:10:05.48565,1400224150
44273,323,332,2014-05-16 07:20:05.319173,2014-05-16 07:20:05.319173,1400224757
44274,323,332,2014-05-16 07:30:05.201289,2014-05-16 07:30:05.201289,1400225352
44275,323,332,2014-05-16 07:40:04.853199,2014-05-16 07:40:04.853199,1400225960
44276,323,332,2014-05-16 07:50:05.468774,2014-05-16 07:50:05.468774,1400226554
44277,323,332,2014-05-16 08:00:05.341774,2014-05-16 08:00:05.341774,1400227160
44278,323,332,2014-05-16 08:10:05.11224,2014-05-16 08:10:05.11224,1400227752
44279,323,332,2014-05-16 08:20:05.135003,2014-05-16 08:20:05.135003,1400228402
44280,323,332,2014-05-16 08:30:05.034571,2014-05-16 08:30:05.034571,1400228946
44281,323,332,2014-05-16 08:40:05.990622,2014-05-16 08:40:05.990622,1400229550
44282,323,332,2014-05-16 08:50:05.65563,2014-05-16 08:50:05.65563,1400230154
44283,323,332,2014-05-16 09:00:05.604467,2014-05-16 09:00:05.604467,1400230762
44284,323,332,2014-05-16 09:10:05.679939,2014-05-16 09:10:05.679939,1400231346
44285,323,332,2014-05-16 09:20:05.197006,2014-05-16 09:20:05.197006,1400231962
44286,323,332,2014-05-16 09:30:04.973026,2014-05-16 09:30:04.973026,1400232548
44287,323,332,2014-05-16 09:40:05.915723,2014-05-16 09:40:05.915723,1400233150
44288,323,332,2014-05-16 09:50:04.952302,2014-05-16 09:50:04.952302,1400233746
44289,323,332,2014-05-16 10:00:05.838718,2014-05-16 10:00:05.838718,1400234361
44290,323,332,2014-05-16 10:10:05.347121,2014-05-16 10:10:05.347121,1400234960
44291,323,332,2014-05-16 10:20:05.524578,2014-05-16 10:20:05.524578,1400235549
44292,323,332,2014-05-16 10:30:05.303868,2014-05-16 10:30:05.303868,1400236153
44293,323,332,2014-05-16 10:40:05.179314,2014-05-16 10:40:05.179314,1400236751
44294,323,332,2014-05-16 10:50:05.265614,2014-05-16 10:50:05.265614,1400237362
44295,323,332,2014-05-16 11:00:05.070759,2014-05-16 11:00:05.070759,1400237960
44296,323,332,2014-05-16 11:10:05.021858,2014-05-16 11:10:05.021858,1400238546
44297,323,332,2014-05-16 11:20:05.008088,2014-05-16 11:20:05.008088,1400239189
44298,323,332,2014-05-16 11:30:05.908782,2014-05-16 11:30:05.908782,1400239801
44299,323,332,2014-05-16 11:40:05.089079,2014-05-16 11:40:05.089079,1400240360
44300,323,332,2014-05-16 11:50:05.20976,2014-05-16 11:50:05.20976,1400240963
44301,323,332,2014-05-16 12:00:05.501382,2014-05-16 12:00:05.501382,1400241557
44302,323,332,2014-05-16 12:10:05.599163,2014-05-16 12:10:05.599163,1400242147
44303,323,332,2014-05-16 12:20:05.338471,2014-05-16 12:20:05.338471,1400242768
44304,323,332,2014-05-16 12:30:05.117618,2014-05-16 12:30:05.117618,1400243350
44305,323,332,2014-05-16 12:40:05.139155,2014-05-16 12:40:05.139155,1400243953
44306,323,332,2014-05-16 12:50:05.563933,2014-05-16 12:50:05.563933,1400244544
44307,323,332,2014-05-16 13:00:04.880013,2014-05-16 13:00:04.880013,1400245202
44308,323,332,2014-05-16 13:10:05.136524,2014-05-16 13:10:05.136524,1400245759
44309,323,332,2014-05-16 13:20:04.867031,2014-05-16 13:20:04.867031,1400246347
44310,323,332,2014-05-16 13:30:05.573676,2014-05-16 13:30:05.573676,1400246946
44311,323,332,2014-05-16 13:40:05.477245,2014-05-16 13:40:05.477245,1400247567
44312,323,332,2014-05-16 13:50:05.452562,2014-05-16 13:50:05.452562,1400248159
44313,323,332,2014-05-16 14:00:05.630129,2014-05-16 14:00:05.630129,1400248761
44314,323,332,2014-05-16 14:10:05.727838,2014-05-16 14:10:05.727838,1400249344
44315,323,332,2014-05-16 14:20:05.778407,2014-05-16 14:20:05.778407,1400249970
44316,323,332,2014-05-16 14:30:05.692674,2014-05-16 14:30:05.692674,1400250545
44317,323,332,2014-05-16 14:40:05.677959,2014-05-16 14:40:05.677959,1400251150
44318,323,332,2014-05-16 14:50:05.240661,2014-05-16 14:50:05.240661,1400251749
44319,323,332,2014-05-16 15:00:05.048411,2014-05-16 15:00:05.048411,1400252349
44320,323,332,2014-05-16 15:10:05.815539,2014-05-16 15:10:05.815539,1400252957
44321,323,332,2014-05-16 15:20:04.888369,2014-05-16 15:20:04.888369,1400253556
44322,323,332,2014-05-16 15:30:05.507947,2014-05-16 15:30:05.507947,1400254147
44323,323,332,2014-05-16 15:40:05.364181,2014-05-16 15:40:05.364181,1400254751
44324,323,332,2014-05-16 15:50:05.29227,2014-05-16 15:50:05.29227,1400255364
44325,323,332,2014-05-16 16:00:05.25514,2014-05-16 16:00:05.25514,1400255954
44326,323,332,2014-05-16 16:10:05.326645,2014-05-16 16:10:05.326645,1400256567
44327,323,332,2014-05-16 16:20:05.137896,2014-05-16 16:20:05.137896,1400257161
44328,323,332,2014-05-16 16:30:10.978564,2014-05-16 16:30:10.978564,1400257784
44329,323,332,2014-05-16 16:40:04.782236,2014-05-16 16:40:04.782236,1400258351
44330,323,332,2014-05-16 16:50:05.596773,2014-05-16 16:50:05.596773,1400258959
44331,323,332,2014-05-16 17:00:05.767956,2014-05-16 17:00:05.767956,1400259603
44332,323,332,2014-05-16 17:10:05.190906,2014-05-16 17:10:05.190906,1400260146
44333,323,332,2014-05-16 17:20:05.327212,2014-05-16 17:20:05.327212,1400260749
44334,323,332,2014-05-16 17:30:05.361069,2014-05-16 17:30:05.361069,1400261349
44335,323,332,2014-05-16 17:40:05.076613,2014-05-16 17:40:05.076613,1400261949
44336,322,332,2014-05-16 17:50:04.773325,2014-05-16 17:50:04.773325,1400262570
44337,322,332,2014-05-16 18:00:07.634475,2014-05-16 18:00:07.634475,1400263152
44338,322,332,2014-05-16 18:10:05.316976,2014-05-16 18:10:05.316976,1400263744
44339,322,332,2014-05-16 18:20:05.461875,2014-05-16 18:20:05.461875,1400264347
44340,322,332,2014-05-16 18:30:05.842827,2014-05-16 18:30:05.842827,1400264947
44341,322,332,2014-05-16 18:40:05.135349,2014-05-16 18:40:05.135349,1400265562
44342,322,332,2014-05-16 18:50:05.466929,2014-05-16 18:50:05.466929,1400266146
44343,322,332,2014-05-16 19:00:05.685436,2014-05-16 19:00:05.685436,1400266753
44344,322,332,2014-05-16 19:10:05.590796,2014-05-16 19:10:05.590796,1400267349
44345,322,332,2014-05-16 19:20:05.681409,2014-05-16 19:20:05.681409,1400267956
44346,322,332,2014-05-16 19:30:05.285274,2014-05-16 19:30:05.285274,1400268577
44347,322,332,2014-05-16 19:40:06.821879,2014-05-16 19:40:06.821879,1400269153
44348,322,332,2014-05-16 19:50:05.406466,2014-05-16 19:50:05.406466,1400269752
44349,322,332,2014-05-16 20:00:05.290207,2014-05-16 20:00:05.290207,1400270351
